,RAW_DATA,Time
4461,1150680.00,1666716048.7276208
4462,1150775.00,1666716048.7401433
4463,1150748.00,1666716048.7526515
4464,1150732.00,1666716048.7645204
4465,1150742.00,1666716048.7775657
4466,1150736.00,1666716048.7901802
4467,1150741.00,1666716048.8024955
4468,1150719.00,1666716048.8144321
4469,1150806.00,1666716048.8273919
4470,1150811.00,1666716048.839359
4471,1150826.00,1666716048.8523254
4472,1150823.00,1666716048.8649585
4473,1150839.00,1666716048.8776495
4474,1150839.00,1666716048.8901029
4475,1150840.00,1666716048.902019
4476,1150838.00,1666716048.9150884
4477,1150971.00,1666716048.926907
4478,1150985.00,1666716048.9401293
4479,1150995.00,1666716048.9528885
4480,1150984.00,1666716048.964931
4481,1151010.00,1666716048.9770925
4482,1151001.00,1666716048.9895258
4483,1151028.00,1666716049.0026233
4484,1151013.00,1666716049.014458
4485,1151159.00,1666716049.0275323
4486,1151114.00,1666716049.039531
4487,1151148.00,1666716049.0520844
4488,1151138.00,1666716049.0650547
4489,1151143.00,1666716049.0770223
4490,1151116.00,1666716049.0899863
4491,1151109.00,1666716049.1020217
4492,1151123.00,1666716049.1149642
4493,1151061.00,1666716049.127301
4494,1151050.00,1666716049.1402066
4495,1151069.00,1666716049.152305
4496,1151081.00,1666716049.1651497
4497,1151070.00,1666716049.1776507
4498,1151096.00,1666716049.189427
4499,1151102.00,1666716049.2026432
4500,1151105.00,1666716049.2144053
4501,1151115.00,1666716049.2276683
4502,1151476.00,1666716049.2402062
4503,1151500.00,1666716049.2525744
4504,1151513.00,1666716049.2644002
4505,1151528.00,1666716049.277697
4506,1151535.00,1666716049.2902124
4507,1151549.00,1666716049.3026352
4508,1151561.00,1666716049.3143163
4509,1151563.00,1666716049.327538
4510,1151658.00,1666716049.3400643
4511,1151643.00,1666716049.352538
4512,1151633.00,1666716049.365061
4513,1151623.00,1666716049.3775377
4514,1151593.00,1666716049.3892705
4515,1151589.00,1666716049.4026089
4516,1151548.00,1666716049.4144883
4517,1150102.00,1666716049.4276676
4518,1150093.00,1666716049.4400952
4519,1150066.00,1666716049.4526463
4520,1150040.00,1666716049.4646704
4521,1150012.00,1666716049.4769814
4522,1149968.00,1666716049.4901164
4523,1149957.00,1666716049.5026221
4524,1149918.00,1666716049.515062
4525,1148638.00,1666716049.5269856
4526,1148598.00,1666716049.5399365
4527,1148535.00,1666716049.552569
4528,1148470.00,1666716049.5651133
4529,1148413.00,1666716049.5768719
4530,1148324.00,1666716049.5901313
4531,1148269.00,1666716049.6026175
4532,1148221.00,1666716049.6147747
4533,1148149.00,1666716049.6275792
4534,1147572.00,1666716049.6398664
4535,1147608.00,1666716049.6519563
4536,1147636.00,1666716049.6649716
4537,1147703.00,1666716049.6769798
4538,1147743.00,1666716049.6900766
4539,1147790.00,1666716049.702592
4540,1147827.00,1666716049.7147617
4541,1147872.00,1666716049.726821
4542,1149000.00,1666716049.7401166
4543,1149009.00,1666716049.752338
4544,1149033.00,1666716049.7650688
4545,1149056.00,1666716049.7776723
4546,1149054.00,1666716049.7901356
4547,1149083.00,1666716049.8020477
4548,1149100.00,1666716049.8150349
4549,1150272.00,1666716049.82702
4550,1150266.00,1666716049.8401213
4551,1150299.00,1666716049.8520532
4552,1150330.00,1666716049.8646016
4553,1150347.00,1666716049.8769677
4554,1150344.00,1666716049.8900635
4555,1150366.00,1666716049.9020026
4556,1150382.00,1666716049.9150844
4557,1150666.00,1666716049.9270499
4558,1150654.00,1666716049.9401166
4559,1150678.00,1666716049.9525862
4560,1150682.00,1666716049.9646528
4561,1150678.00,1666716049.977654
4562,1150710.00,1666716049.9900346
4563,1150708.00,1666716050.0025115
4564,1150702.00,1666716050.014662
4565,1150943.00,1666716050.027652
4566,1150972.00,1666716050.0401263
4567,1150980.00,1666716050.052626
4568,1151014.00,1666716050.0644193
4569,1151032.00,1666716050.0775683
4570,1151027.00,1666716050.0895472
4571,1151059.00,1666716050.1025593
4572,1151093.00,1666716050.1146414
4573,1151106.00,1666716050.1269832
4574,1151422.00,1666716050.1400967
4575,1151406.00,1666716050.1520073
4576,1151407.00,1666716050.1650224
4577,1151422.00,1666716050.1769454
4578,1151408.00,1666716050.1899574
4579,1151419.00,1666716050.2025807
4580,1151405.00,1666716050.2144115
4581,1151120.00,1666716050.2273378
4582,1151115.00,1666716050.2393415
4583,1151089.00,1666716050.2526364
4584,1151073.00,1666716050.2645953
4585,1151045.00,1666716050.277582
4586,1151021.00,1666716050.2901359
4587,1150985.00,1666716050.3017275
4588,1150949.00,1666716050.3147604
4589,1149157.00,1666716050.3270032
4590,1149079.00,1666716050.3401139
4591,1148998.00,1666716050.3517582
4592,1148913.00,1666716050.3648622
4593,1148844.00,1666716050.376868
4594,1148751.00,1666716050.3899894
4595,1148692.00,1666716050.4019945
4596,1148634.00,1666716050.414999
4597,1148547.00,1666716050.4270024
4598,1148552.00,1666716050.4399924
4599,1148598.00,1666716050.452579
4600,1148623.00,1666716050.464802
4601,1148635.00,1666716050.476992
4602,1148670.00,1666716050.490165
4603,1148695.00,1666716050.5026584
4604,1148711.00,1666716050.514336
4605,1149615.00,1666716050.5274477
4606,1149617.00,1666716050.5401425
4607,1149640.00,1666716050.552362
4608,1149653.00,1666716050.564363
4609,1149679.00,1666716050.5775802
4610,1149693.00,1666716050.5895832
4611,1149720.00,1666716050.6026022
4612,1149739.00,1666716050.61479
4613,1149769.00,1666716050.626991
4614,1150348.00,1666716050.6400023
4615,1150352.00,1666716050.651845
4616,1150359.00,1666716050.6649873
4617,1150381.00,1666716050.6768894
4618,1150398.00,1666716050.6899824
4619,1150395.00,1666716050.7023175
4620,1150389.00,1666716050.7150698
4621,1150402.00,1666716050.7270958
4622,1150577.00,1666716050.7392602
4623,1150577.00,1666716050.7521207
4624,1150569.00,1666716050.7641265
4625,1150590.00,1666716050.7770898
4626,1150595.00,1666716050.7901266
4627,1150587.00,1666716050.8020813
4628,1150599.00,1666716050.8150744
4629,1150448.00,1666716050.8270397
4630,1150446.00,1666716050.8400974
4631,1150440.00,1666716050.8520138
4632,1150443.00,1666716050.8646526
4633,1150422.00,1666716050.8776155
4634,1150398.00,1666716050.8895626
4635,1150410.00,1666716050.9018588
4636,1150386.00,1666716050.9147797
4637,1150342.00,1666716050.9268723
4638,1150339.00,1666716050.9397893
4639,1150369.00,1666716050.951922
4640,1150373.00,1666716050.965061
4641,1150383.00,1666716050.9770634
4642,1150350.00,1666716050.9900599
4643,1150365.00,1666716051.0024405
4644,1150386.00,1666716051.015066
4645,1150392.00,1666716051.0270684
4646,1150481.00,1666716051.0400894
4647,1150487.00,1666716051.0525677
4648,1150495.00,1666716051.0651069
4649,1150489.00,1666716051.0771248
4650,1150500.00,1666716051.0900507
4651,1150498.00,1666716051.1025147
4652,1150494.00,1666716051.115077
4653,1150506.00,1666716051.1274738
4654,1150582.00,1666716051.140164
4655,1150570.00,1666716051.152484
4656,1150576.00,1666716051.164486
4657,1150585.00,1666716051.1774
4658,1150574.00,1666716051.1893954
4659,1150583.00,1666716051.2023616
4660,1150578.00,1666716051.2144022
4661,1150691.00,1666716051.227402
4662,1150678.00,1666716051.2393677
4663,1150696.00,1666716051.2523327
4664,1150692.00,1666716051.2643692
4665,1150706.00,1666716051.2775743
4666,1150691.00,1666716051.2894228
4667,1150693.00,1666716051.3024862
4668,1150704.00,1666716051.3150458
4669,1149664.00,1666716051.3275406
4670,1149521.00,1666716051.3400292
4671,1149399.00,1666716051.3519957
4672,1149255.00,1666716051.3644083
4673,1149090.00,1666716051.377523
4674,1148935.00,1666716051.3900754
4675,1148770.00,1666716051.4023728
4676,1148625.00,1666716051.41434
4677,1146869.00,1666716051.427509
4678,1146889.00,1666716051.4394531
4679,1146876.00,1666716051.4526265
4680,1146860.00,1666716051.464654
4681,1146846.00,1666716051.4766927
4682,1146819.00,1666716051.4900115
4683,1146850.00,1666716051.5019414
4684,1146844.00,1666716051.5147822
4685,1146843.00,1666716051.5273693
4686,1147093.00,1666716051.5394056
4687,1147107.00,1666716051.55259
4688,1147123.00,1666716051.5650508
4689,1147145.00,1666716051.5774643
4690,1147164.00,1666716051.5900614
4691,1147186.00,1666716051.6025813
4692,1147192.00,1666716051.6145065
4693,1147900.00,1666716051.6274958
4694,1147962.00,1666716051.6401253
4695,1148041.00,1666716051.6524498
4696,1148135.00,1666716051.6645975
4697,1148215.00,1666716051.6766238
4698,1148297.00,1666716051.6900475
4699,1148396.00,1666716051.7018247
4700,1148476.00,1666716051.7146986
4701,1150056.00,1666716051.7268074
4702,1150105.00,1666716051.7400517
4703,1150141.00,1666716051.7517574
4704,1150160.00,1666716051.7649453
4705,1150194.00,1666716051.7765217
4706,1150196.00,1666716051.7900624
4707,1150233.00,1666716051.8025331
4708,1150267.00,1666716051.8149302
4709,1150969.00,1666716051.8265035
4710,1150981.00,1666716051.8400333
4711,1151016.00,1666716051.852533
4712,1151038.00,1666716051.8645852
4713,1151051.00,1666716051.877435
4714,1151068.00,1666716051.889516
4715,1151071.00,1666716051.9025328
4716,1151075.00,1666716051.9146268
4717,1151522.00,1666716051.9266741
4718,1151503.00,1666716051.9393973
4719,1151528.00,1666716051.9525297
4720,1151548.00,1666716051.96493
4721,1151559.00,1666716051.9767382
4722,1151557.00,1666716051.9900663
4723,1151570.00,1666716052.0025184
4724,1151598.00,1666716052.0147407
4725,1151591.00,1666716052.026744
4726,1151715.00,1666716052.0400054
4727,1151737.00,1666716052.0517473
4728,1151730.00,1666716052.0647693
4729,1151713.00,1666716052.0769603
4730,1151731.00,1666716052.090032
4731,1151729.00,1666716052.1019423
4732,1151719.00,1666716052.114923
4733,1151737.00,1666716052.126856
4734,1151895.00,1666716052.139826
4735,1151884.00,1666716052.1518197
4736,1151914.00,1666716052.164984
4737,1151924.00,1666716052.1769285
4738,1151928.00,1666716052.1900117
4739,1151947.00,1666716052.2025883
4740,1151962.00,1666716052.215038
4741,1151925.00,1666716052.2269206
4742,1151945.00,1666716052.2400358
4743,1151917.00,1666716052.2525215
4744,1151906.00,1666716052.2644725
4745,1151896.00,1666716052.2774484
4746,1151847.00,1666716052.2900472
4747,1151854.00,1666716052.3025303
4748,1151830.00,1666716052.3145788
4749,1149940.00,1666716052.3267725
4750,1149873.00,1666716052.339991
4751,1149811.00,1666716052.351951
4752,1149773.00,1666716052.364489
4753,1149706.00,1666716052.3774965
4754,1149628.00,1666716052.38993
4755,1149611.00,1666716052.4024632
4756,1149558.00,1666716052.4145756
4757,1149522.00,1666716052.4267535
4758,1149605.00,1666716052.4400828
4759,1149640.00,1666716052.4525852
4760,1149663.00,1666716052.465021
4761,1149687.00,1666716052.476951
4762,1149702.00,1666716052.4893904
4763,1149736.00,1666716052.502433
4764,1149772.00,1666716052.5145724
4765,1149798.00,1666716052.526563
4766,1150879.00,1666716052.5394359
4767,1150914.00,1666716052.552531
4768,1150940.00,1666716052.5646029
4769,1150944.00,1666716052.5768259
4770,1150970.00,1666716052.5899951
4771,1150983.00,1666716052.6025126
4772,1151002.00,1666716052.6149042
4773,1151100.00,1666716052.6270082
4774,1151088.00,1666716052.640012
4775,1151099.00,1666716052.651993
4776,1151099.00,1666716052.665031
4777,1151096.00,1666716052.6773853
4778,1151032.00,1666716052.6900344
4779,1151102.00,1666716052.7023976
4780,1151101.00,1666716052.715008
4781,1151286.00,1666716052.7269979
4782,1151269.00,1666716052.740018
4783,1151281.00,1666716052.7520115
4784,1151294.00,1666716052.7649488
4785,1151302.00,1666716052.7769442
4786,1151300.00,1666716052.7900186
4787,1151299.00,1666716052.8025205
4788,1151310.00,1666716052.8149347
4789,1151521.00,1666716052.8268666
4790,1151540.00,1666716052.8399858
4791,1151547.00,1666716052.8525112
4792,1151557.00,1666716052.8649995
4793,1151548.00,1666716052.8770442
4794,1151547.00,1666716052.8893805
4795,1151567.00,1666716052.902546
4796,1151562.00,1666716052.9150083
4797,1151561.00,1666716052.9274006
4798,1151619.00,1666716052.9394183
4799,1151621.00,1666716052.9524477
4800,1151618.00,1666716052.9645212
4801,1151616.00,1666716052.9774904
4802,1151635.00,1666716052.9899957
4803,1151631.00,1666716053.0025294
4804,1151632.00,1666716053.014698
4805,1151832.00,1666716053.0266898
4806,1151856.00,1666716053.0400457
4807,1151871.00,1666716053.0525239
4808,1151871.00,1666716053.065038
4809,1151875.00,1666716053.0771124
4810,1151880.00,1666716053.0893848
4811,1151875.00,1666716053.1024697
4812,1151878.00,1666716053.1149414
4813,1151709.00,1666716053.1270692
4814,1151663.00,1666716053.1399827
4815,1151630.00,1666716053.1521773
4816,1151592.00,1666716053.164114
4817,1151524.00,1666716053.1771898
4818,1151462.00,1666716053.1892333
4819,1151403.00,1666716053.2023704
4820,1151342.00,1666716053.2144542
4821,1149517.00,1666716053.2274976
4822,1149440.00,1666716053.2399564
4823,1149428.00,1666716053.2524967
4824,1149409.00,1666716053.264399
4825,1149397.00,1666716053.2765684
4826,1149362.00,1666716053.2900043
4827,1149350.00,1666716053.3017313
4828,1149332.00,1666716053.3150206
4829,1149255.00,1666716053.3273447
4830,1149248.00,1666716053.339969
4831,1149279.00,1666716053.3524988
4832,1149281.00,1666716053.3648572
4833,1149292.00,1666716053.3769665
4834,1149288.00,1666716053.3900115
4835,1149315.00,1666716053.4025223
4836,1149331.00,1666716053.4150515
4837,1149362.00,1666716053.4270427
4838,1149785.00,1666716053.4391432
4839,1149776.00,1666716053.4524868
4840,1149763.00,1666716053.4645352
4841,1149736.00,1666716053.4771216
4842,1149731.00,1666716053.490017
4843,1149717.00,1666716053.5020192
4844,1149692.00,1666716053.5149472
4845,1149683.00,1666716053.5271337
4846,1148935.00,1666716053.5400076
4847,1148941.00,1666716053.5525208
4848,1148929.00,1666716053.5644128
4849,1148917.00,1666716053.577446
4850,1148894.00,1666716053.5899925
4851,1148888.00,1666716053.6024342
4852,1148879.00,1666716053.6144
4853,1148657.00,1666716053.627403
4854,1148665.00,1666716053.640037
4855,1148657.00,1666716053.6523988
4856,1148621.00,1666716053.6644306
4857,1148602.00,1666716053.6772337
4858,1148562.00,1666716053.6892512
4859,1148549.00,1666716053.7024884
4860,1148525.00,1666716053.7149227
4861,1148431.00,1666716053.7274652
4862,1148432.00,1666716053.739948
4863,1148474.00,1666716053.7525294
4864,1148467.00,1666716053.7643976
4865,1148496.00,1666716053.7772195
4866,1148487.00,1666716053.7893803
4867,1148517.00,1666716053.802576
4868,1148539.00,1666716053.814112
4869,1148559.00,1666716053.8271067
4870,1149383.00,1666716053.8393655
4871,1149410.00,1666716053.8524923
4872,1149430.00,1666716053.8647406
4873,1149460.00,1666716053.8770325
4874,1149485.00,1666716053.890055
4875,1149503.00,1666716053.9021904
4876,1149517.00,1666716053.9150054
4877,1149552.00,1666716053.927383
4878,1150116.00,1666716053.9398527
4879,1150114.00,1666716053.9524388
4880,1150155.00,1666716053.9647915
4881,1150150.00,1666716053.9768825
4882,1150146.00,1666716053.9899988
4883,1150162.00,1666716054.0025165
4884,1150157.00,1666716054.0149658
4885,1150279.00,1666716054.0267668
4886,1150216.00,1666716054.0399494
4887,1150211.00,1666716054.0524635
4888,1150180.00,1666716054.064212
4889,1150140.00,1666716054.0773573
4890,1150198.00,1666716054.0893984
4891,1150031.00,1666716054.1014998
4892,1149968.00,1666716054.1149719
4893,1147109.00,1666716054.1271
4894,1147046.00,1666716054.1398282
4895,1147018.00,1666716054.1523905
4896,1146998.00,1666716054.1643393
4897,1146960.00,1666716054.1775308
4898,1146918.00,1666716054.1899219
4899,1146897.00,1666716054.2018137
4900,1146858.00,1666716054.2148893
4901,1145359.00,1666716054.227023
4902,1145323.00,1666716054.2399452
4903,1145279.00,1666716054.2524722
4904,1145225.00,1666716054.2644305
4905,1145158.00,1666716054.2773724
4906,1145100.00,1666716054.2899125
4907,1145048.00,1666716054.3025057
4908,1144986.00,1666716054.3142688
4909,1144938.00,1666716054.3272567
4910,1143238.00,1666716054.3392007
4911,1143171.00,1666716054.352168
4912,1143144.00,1666716054.3641386
4913,1143110.00,1666716054.377109
4914,1143050.00,1666716054.3890688
4915,1143018.00,1666716054.402033
4916,1142985.00,1666716054.414002
4917,1143822.00,1666716054.4269679
4918,1143856.00,1666716054.4399316
4919,1143920.00,1666716054.4518993
4920,1143964.00,1666716054.464864
4921,1143993.00,1666716054.4768474
4922,1144051.00,1666716054.489818
4923,1144108.00,1666716054.501766
4924,1144155.00,1666716054.514733
4925,1145860.00,1666716054.5266993
4926,1145895.00,1666716054.5397
4927,1145949.00,1666716054.5516336
4928,1146004.00,1666716054.5646014
4929,1146040.00,1666716054.5765662
4930,1146032.00,1666716054.589556
4931,1146100.00,1666716054.602497
4932,1146142.00,1666716054.6146495
4933,1146891.00,1666716054.626769
4934,1146890.00,1666716054.6399639
4935,1146932.00,1666716054.6525273
4936,1146939.00,1666716054.6649594
4937,1146949.00,1666716054.677319
4938,1146977.00,1666716054.689799
4939,1146977.00,1666716054.7022445
4940,1147014.00,1666716054.7150424
4941,1147697.00,1666716054.7266254
4942,1147710.00,1666716054.7399397
4943,1147761.00,1666716054.7523863
4944,1147796.00,1666716054.7643766
4945,1147813.00,1666716054.7774243
4946,1147846.00,1666716054.7899928
4947,1147876.00,1666716054.8025
4948,1147905.00,1666716054.8143406
4949,1147938.00,1666716054.8274417
4950,1148722.00,1666716054.8399181
4951,1148748.00,1666716054.8524332
4952,1148765.00,1666716054.8649035
4953,1148769.00,1666716054.8767953
4954,1148820.00,1666716054.8895473
4955,1148831.00,1666716054.9025495
4956,1148851.00,1666716054.9148557
4957,1148863.00,1666716054.926909
4958,1149278.00,1666716054.9392185
4959,1149284.00,1666716054.9516213
4960,1149274.00,1666716054.964888
4961,1149291.00,1666716054.9769475
4962,1149265.00,1666716054.9894276
4963,1149264.00,1666716055.0024354
4964,1149259.00,1666716055.0139747
4965,1146556.00,1666716055.026958
4966,1146553.00,1666716055.039937
4967,1146510.00,1666716055.052498
4968,1146476.00,1666716055.0649161
4969,1146431.00,1666716055.077237
4970,1146384.00,1666716055.0899012
4971,1146380.00,1666716055.1025794
4972,1146344.00,1666716055.1149402
4973,1146161.00,1666716055.1270993
4974,1146163.00,1666716055.1392214
4975,1146193.00,1666716055.1524706
4976,1146208.00,1666716055.1643784
4977,1146205.00,1666716055.1773436
4978,1146190.00,1666716055.189309
4979,1146231.00,1666716055.2021263
4980,1146246.00,1666716055.2140105
4981,1146247.00,1666716055.227013
4982,1147387.00,1666716055.239926
4983,1147404.00,1666716055.2524583
4984,1147446.00,1666716055.264927
4985,1147494.00,1666716055.27742
4986,1147508.00,1666716055.2899964
4987,1147548.00,1666716055.3025348
4988,1147590.00,1666716055.3142262
4989,1147607.00,1666716055.327441
4990,1147898.00,1666716055.3397624
4991,1147915.00,1666716055.3522003
4992,1147921.00,1666716055.364918
4993,1147926.00,1666716055.3773737
4994,1147929.00,1666716055.3891072
4995,1147923.00,1666716055.402455
4996,1147950.00,1666716055.4148452
4997,1148309.00,1666716055.4270508
4998,1148286.00,1666716055.4399369
4999,1148310.00,1666716055.452406
5000,1148301.00,1666716055.4649096
5001,1148292.00,1666716055.4772632
5002,1148019.00,1666716055.4899366
5003,1148292.00,1666716055.5024927
5004,1148304.00,1666716055.5148222
5005,1148620.00,1666716055.527489
5006,1148620.00,1666716055.539729
5007,1148645.00,1666716055.5525002
5008,1148640.00,1666716055.5645318
5009,1148638.00,1666716055.5767376
5010,1148648.00,1666716055.5892391
5011,1148644.00,1666716055.6018076
5012,1148637.00,1666716055.6147661
5013,1148670.00,1666716055.6267703
5014,1148714.00,1666716055.6394463
5015,1148725.00,1666716055.6517262
5016,1148721.00,1666716055.6646948
5017,1148728.00,1666716055.6767726
5018,1148727.00,1666716055.689929
5019,1148746.00,1666716055.7024999
5020,1148765.00,1666716055.7144096
5021,1148780.00,1666716055.7265344
5022,1148858.00,1666716055.7397747
5023,1148854.00,1666716055.752498
5024,1148854.00,1666716055.764749
5025,1148865.00,1666716055.7769496
5026,1148865.00,1666716055.7899942
5027,1148884.00,1666716055.8021488
5028,1148879.00,1666716055.8142202
5029,1148541.00,1666716055.8269567
5030,1148479.00,1666716055.8398898
5031,1148388.00,1666716055.8520916
5032,1148318.00,1666716055.8640554
5033,1148223.00,1666716055.8771634
5034,1148112.00,1666716055.8892531
5035,1148036.00,1666716055.902493
5036,1147915.00,1666716055.9149055
5037,1146209.00,1666716055.9273775
5038,1146213.00,1666716055.9399064
5039,1146225.00,1666716055.9523573
5040,1146212.00,1666716055.9644299
5041,1146212.00,1666716055.9766593
5042,1146198.00,1666716055.9897485
5043,1146216.00,1666716056.0025744
5044,1146212.00,1666716056.0149028
5045,1146653.00,1666716056.027078
5046,1146643.00,1666716056.0399537
5047,1146667.00,1666716056.0522501
5048,1146655.00,1666716056.064814
5049,1146671.00,1666716056.0767226
5050,1146681.00,1666716056.0897422
5051,1146681.00,1666716056.1024055
5052,1146692.00,1666716056.114871
5053,1147193.00,1666716056.127181
5054,1147186.00,1666716056.139901
5055,1147210.00,1666716056.1522894
5056,1147225.00,1666716056.1649015
5057,1147239.00,1666716056.1773334
5058,1147233.00,1666716056.189909
5059,1147248.00,1666716056.202379
5060,1147243.00,1666716056.214313
5061,1147250.00,1666716056.2271254
5062,1147490.00,1666716056.2397842
5063,1147506.00,1666716056.252508
5064,1147529.00,1666716056.2648525
5065,1147556.00,1666716056.2769847
5066,1147566.00,1666716056.2894073
5067,1147617.00,1666716056.30246
5068,1147637.00,1666716056.3144264
5069,1147658.00,1666716056.3274648
5070,1148452.00,1666716056.3398452
5071,1148492.00,1666716056.3524597
5072,1148496.00,1666716056.3647954
5073,1148510.00,1666716056.3774316
5074,1148538.00,1666716056.3899055
5075,1148536.00,1666716056.401803
5076,1148563.00,1666716056.4149175
5077,1149081.00,1666716056.4271965
5078,1149117.00,1666716056.4392588
5079,1149141.00,1666716056.452405
5080,1149145.00,1666716056.4648752
5081,1149159.00,1666716056.477387
5082,1149166.00,1666716056.4899473
5083,1149189.00,1666716056.501656
5084,1149196.00,1666716056.5143023
5085,1149708.00,1666716056.5273275
5086,1149742.00,1666716056.539302
5087,1149785.00,1666716056.5524197
5088,1149809.00,1666716056.5643823
5089,1149821.00,1666716056.5773597
5090,1149833.00,1666716056.5899441
5091,1149866.00,1666716056.6024017
5092,1149913.00,1666716056.6148922
5093,1149931.00,1666716056.626641
5094,1149996.00,1666716056.6398919
5095,1149970.00,1666716056.6524088
5096,1149961.00,1666716056.6647942
5097,1149959.00,1666716056.6765397
5098,1149942.00,1666716056.6895418
5099,1149940.00,1666716056.7014108
5100,1149924.00,1666716056.714414
5101,1149913.00,1666716056.727383
5102,1148385.00,1666716056.7399042
5103,1148263.00,1666716056.752484
5104,1148125.00,1666716056.7642834
5105,1147998.00,1666716056.777419
5106,1147880.00,1666716056.789894
5107,1147774.00,1666716056.8025784
5108,1147661.00,1666716056.8147912
5109,1146467.00,1666716056.8267937
5110,1146457.00,1666716056.8399284
5111,1146466.00,1666716056.8517988
5112,1146467.00,1666716056.864921
5113,1146460.00,1666716056.8771222
5114,1146440.00,1666716056.8897507
5115,1146449.00,1666716056.9025006
5116,1146452.00,1666716056.9148126
5117,1146330.00,1666716056.9268212
5118,1146313.00,1666716056.939028
5119,1146327.00,1666716056.9520252
5120,1146318.00,1666716056.9640005
5121,1146331.00,1666716056.9769273
5122,1146343.00,1666716056.9889276
5123,1146348.00,1666716057.0019133
5124,1146344.00,1666716057.014852
5125,1146822.00,1666716057.026798
5126,1146842.00,1666716057.0397944
5127,1146839.00,1666716057.0517588
5128,1146832.00,1666716057.0647237
5129,1146817.00,1666716057.0766597
5130,1146819.00,1666716057.0896575
5131,1146821.00,1666716057.1016257
5132,1146805.00,1666716057.1145594
5133,1146809.00,1666716057.1265273
5134,1147362.00,1666716057.1394906
5135,1147385.00,1666716057.1524577
5136,1147440.00,1666716057.1644235
5137,1147471.00,1666716057.177395
5138,1147516.00,1666716057.189357
5139,1147568.00,1666716057.202322
5140,1147613.00,1666716057.2142901
5141,1149011.00,1666716057.2272558
5142,1149026.00,1666716057.2392614
5143,1149051.00,1666716057.2522228
5144,1149067.00,1666716057.2641933
5145,1149079.00,1666716057.277156
5146,1149077.00,1666716057.2891235
5147,1149106.00,1666716057.3020895
5148,1149119.00,1666716057.3149428
5149,1149124.00,1666716057.3271034
5150,1149147.00,1666716057.3391278
5151,1149162.00,1666716057.352363
5152,1149158.00,1666716057.364819
5153,1149165.00,1666716057.3766832
5154,1149152.00,1666716057.389625
5155,1149182.00,1666716057.4016044
5156,1149181.00,1666716057.4145596
5157,1149386.00,1666716057.4265025
5158,1149375.00,1666716057.4394891
5159,1149402.00,1666716057.4514353
5160,1149411.00,1666716057.4644017
5161,1149407.00,1666716057.4773667
5162,1149446.00,1666716057.4893358
5163,1149442.00,1666716057.5023122
5164,1149451.00,1666716057.5142708
5165,1149620.00,1666716057.527236
5166,1149611.00,1666716057.5392017
5167,1149618.00,1666716057.5521667
5168,1149630.00,1666716057.5641358
5169,1149608.00,1666716057.5771055
5170,1149586.00,1666716057.5890682
5171,1149612.00,1666716057.6020353
5172,1149611.00,1666716057.6140022
5173,1149612.00,1666716057.6269686
5174,1149479.00,1666716057.6389346
5175,1149446.00,1666716057.6518998
5176,1149390.00,1666716057.6638684
5177,1149325.00,1666716057.6768343
5178,1149270.00,1666716057.6897988
5179,1149179.00,1666716057.7017667
5180,1149114.00,1666716057.7147336
5181,1149036.00,1666716057.7267015
5182,1146360.00,1666716057.7397015
5183,1146329.00,1666716057.751658
5184,1146299.00,1666716057.7646286
5185,1146269.00,1666716057.776566
5186,1146244.00,1666716057.7895644
5187,1146197.00,1666716057.8015342
5188,1146186.00,1666716057.814465
5189,1145574.00,1666716057.8264341
5190,1145601.00,1666716057.8393972
5191,1145610.00,1666716057.851365
5192,1145594.00,1666716057.8643305
5193,1145601.00,1666716057.8772972
5194,1145611.00,1666716057.8892636
5195,1145626.00,1666716057.9022293
5196,1145638.00,1666716057.914197
5197,1146340.00,1666716057.9271677
5198,1146343.00,1666716057.9391303
5199,1146383.00,1666716057.9523053
5200,1146393.00,1666716057.964908
5201,1146440.00,1666716057.9774115
5202,1146454.00,1666716057.989798
5203,1146482.00,1666716058.0016081
5204,1146515.00,1666716058.014651
5205,1146536.00,1666716058.0265703
5206,1146739.00,1666716058.0399036
5207,1146741.00,1666716058.051731
5208,1146744.00,1666716058.0647898
5209,1146739.00,1666716058.0767329
5210,1146714.00,1666716058.0898614
5211,1146740.00,1666716058.1017454
5212,1146723.00,1666716058.114743
5213,1146716.00,1666716058.1267498
5214,1146802.00,1666716058.1397865
5215,1146815.00,1666716058.152333
5216,1146820.00,1666716058.1648448
5217,1146809.00,1666716058.176663
5218,1146835.00,1666716058.189371
5219,1146852.00,1666716058.201724
5220,1146855.00,1666716058.2147431
5221,1147385.00,1666716058.2268865
5222,1147385.00,1666716058.2388525
5223,1147421.00,1666716058.251818
5224,1147422.00,1666716058.2648046
5225,1147433.00,1666716058.2770724
5226,1147454.00,1666716058.2899122
5227,1147469.00,1666716058.3024876
5228,1147483.00,1666716058.314836
5229,1147418.00,1666716058.3271847
5230,1147440.00,1666716058.3398283
5231,1147441.00,1666716058.3523128
5232,1147435.00,1666716058.3648267
5233,1147429.00,1666716058.3764923
5234,1147432.00,1666716058.389579
5235,1147430.00,1666716058.402348
5236,1147416.00,1666716058.41479
5237,1147635.00,1666716058.4267254
5238,1147661.00,1666716058.439743
5239,1147680.00,1666716058.451473
5240,1147680.00,1666716058.4648163
5241,1147701.00,1666716058.476802
5242,1147686.00,1666716058.4897802
5243,1147721.00,1666716058.5022466
5244,1147750.00,1666716058.5147166
5245,1147753.00,1666716058.5267098
5246,1147890.00,1666716058.5399156
5247,1147865.00,1666716058.5523155
